,GeneID,GO_ID,gene-symbol,GO_term,gene-score
18703,5071,GO:0042415,PRKN,norepinephrine metabolic process,2.0
18704,5071,GO:0042417,PRKN,dopamine metabolic process,2.0
18705,5071,GO:0042802,PRKN,identical protein binding,2.0
18706,5071,GO:0042826,PRKN,histone deacetylase binding,2.0
18707,5071,GO:0042981,PRKN,regulation of apoptotic process,2.0
18708,5071,GO:0043005,PRKN,neuron projection,2.0
18709,5071,GO:0043123,PRKN,positive regulation of I-kappaB kinase/NF-kappaB signaling,2.0
18711,5071,GO:0043130,PRKN,ubiquitin binding,2.0
18712,5071,GO:0043161,PRKN,proteasome-mediated ubiquitin-dependent protein catabolic process,2.0
18713,5071,GO:0043274,PRKN,phospholipase binding,2.0
18714,5071,GO:0043388,PRKN,positive regulation of DNA binding,2.0
18715,5071,GO:0043524,PRKN,negative regulation of neuron apoptotic process,2.0
18716,5071,GO:0044257,PRKN,cellular protein catabolic process,2.0
18717,5071,GO:0044267,PRKN,cellular protein metabolic process,2.0
18718,5071,GO:0044314,PRKN,protein K27-linked ubiquitination,2.0
18719,5071,GO:0044828,PRKN,negative regulation by host of viral genome replication,2.0
18720,5071,GO:0044877,PRKN,protein-containing complex binding,2.0
18721,5071,GO:0045732,PRKN,positive regulation of protein catabolic process,2.0
18722,5071,GO:0045944,PRKN,positive regulation of transcription by RNA polymerase II,2.0
18723,5071,GO:0046329,PRKN,negative regulation of JNK cascade,2.0
18724,5071,GO:0046676,PRKN,negative regulation of insulin secretion,2.0
18725,5071,GO:0048471,PRKN,perinuclear region of cytoplasm,2.0
18726,5071,GO:0050821,PRKN,protein stabilization,2.0
18727,5071,GO:0051087,PRKN,chaperone binding,2.0
18728,5071,GO:0051582,PRKN,positive regulation of neurotransmitter uptake,2.0
18729,5071,GO:0051583,PRKN,dopamine uptake involved in synaptic transmission,2.0
18730,5071,GO:0051865,PRKN,protein autoubiquitination,2.0
18731,5071,GO:0051881,PRKN,regulation of mitochondrial membrane potential,2.0
18732,5071,GO:0055069,PRKN,zinc ion homeostasis,2.0
18733,5071,GO:0060548,PRKN,negative regulation of cell death,2.0
18734,5071,GO:0060828,PRKN,regulation of canonical Wnt signaling pathway,2.0
18735,5071,GO:0061630,PRKN,ubiquitin protein ligase activity,2.0
18740,5071,GO:0061734,PRKN,parkin-mediated stimulation of mitophagy in response to mitochondrial depolarization,2.0
18741,5071,GO:0070050,PRKN,neuron cellular homeostasis,2.0
18742,5071,GO:0070534,PRKN,protein K63-linked ubiquitination,2.0
18745,5071,GO:0070585,PRKN,protein localization to mitochondrion,2.0
18746,5071,GO:0070842,PRKN,aggresome assembly,2.0
18747,5071,GO:0070936,PRKN,protein K48-linked ubiquitination,2.0
18748,5071,GO:0070979,PRKN,protein K11-linked ubiquitination,2.0
18749,5071,GO:0071287,PRKN,cellular response to manganese ion,2.0
18750,5071,GO:0085020,PRKN,protein K6-linked ubiquitination,2.0
18752,5071,GO:0090090,PRKN,negative regulation of canonical Wnt signaling pathway,2.0
18754,5071,GO:0090141,PRKN,positive regulation of mitochondrial fission,2.0
18755,5071,GO:0090201,PRKN,negative regulation of release of cytochrome c from mitochondria,2.0
18756,5071,GO:0097237,PRKN,cellular response to toxic substance,2.0
18757,5071,GO:0097413,PRKN,Lewy body,2.0
18758,5071,GO:0097602,PRKN,cullin family protein binding,2.0
18759,5071,GO:0098779,PRKN,positive regulation of mitophagy in response to mitochondrial depolarization,2.0
18761,5071,GO:0098793,PRKN,presynapse,2.0
18762,5071,GO:0099073,PRKN,mitochondrion-derived vesicle,2.0
18763,5071,GO:0099074,PRKN,mitochondrion to lysosome transport,2.0
18764,5071,GO:1900407,PRKN,regulation of cellular response to oxidative stress,2.0
18768,5071,GO:1901215,PRKN,negative regulation of neuron death,2.0
18769,5071,GO:1901800,PRKN,positive regulation of proteasomal protein catabolic process,2.0
18770,5071,GO:1902236,PRKN,negative regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway,2.0
18772,5071,GO:1902254,PRKN,negative regulation of intrinsic apoptotic signaling pathway by p53 class mediator,2.0
18773,5071,GO:1902283,PRKN,negative regulation of primary amine oxidase activity,2.0
18774,5071,GO:1902530,PRKN,positive regulation of protein linear polyubiquitination,2.0
18775,5071,GO:1902803,PRKN,regulation of synaptic vesicle transport,2.0
18776,5071,GO:1903202,PRKN,negative regulation of oxidative stress-induced cell death,2.0
18778,5071,GO:1903214,PRKN,regulation of protein targeting to mitochondrion,2.0
18779,5071,GO:1903265,PRKN,positive regulation of tumor necrosis factor-mediated signaling pathway,2.0
18780,5071,GO:1903351,PRKN,cellular response to dopamine,2.0
18781,5071,GO:1903377,PRKN,negative regulation of oxidative stress-induced neuron intrinsic apoptotic signaling pathway,2.0
18782,5071,GO:1903382,PRKN,negative regulation of endoplasmic reticulum stress-induced neuron intrinsic apoptotic signaling pathway,2.0
18783,5071,GO:1903542,PRKN,negative regulation of exosomal secretion,2.0
18784,5071,GO:1903599,PRKN,positive regulation of autophagy of mitochondrion,2.0
18785,5071,GO:1903861,PRKN,positive regulation of dendrite extension,2.0
18786,5071,GO:1904049,PRKN,negative regulation of spontaneous neurotransmitter secretion,2.0
18787,5071,GO:1905281,PRKN,"positive regulation of retrograde transport, endosome to Golgi",2.0
18788,5071,GO:1905366,PRKN,negative regulation of intralumenal vesicle formation,2.0
18789,5071,GO:1905477,PRKN,positive regulation of protein localization to membrane,2.0
18791,5071,GO:1990381,PRKN,ubiquitin-specific protease binding,2.0
18792,5071,GO:1990444,PRKN,F-box domain binding,2.0
18793,5071,GO:1990452,PRKN,Parkin-FBXW7-Cul1 ubiquitin ligase complex,2.0
18794,5071,GO:2000377,PRKN,regulation of reactive oxygen species metabolic process,2.0
18795,5071,GO:2000378,PRKN,negative regulation of reactive oxygen species metabolic process,2.0
18796,5625,GO:0004657,PRODH,proline dehydrogenase activity,2.0
18799,5625,GO:0005739,PRODH,mitochondrion,2.0
18800,5625,GO:0005743,PRODH,mitochondrial inner membrane,2.0
18801,5625,GO:0005759,PRODH,mitochondrial matrix,2.0
18802,5625,GO:0006560,PRODH,proline metabolic process,2.0
18803,5625,GO:0006562,PRODH,proline catabolic process,2.0
18804,5625,GO:0008631,PRODH,intrinsic apoptotic signaling pathway in response to oxidative stress,2.0
18805,5625,GO:0010133,PRODH,proline catabolic process to glutamate,2.0
18807,5625,GO:0010942,PRODH,positive regulation of cell death,2.0
18808,5625,GO:0019470,PRODH,4-hydroxyproline catabolic process,2.0
18809,5625,GO:0055114,PRODH,oxidation-reduction process,2.0
18810,5625,GO:0071949,PRODH,FAD binding,2.0
19073,5245,GO:0000122,PHB,negative regulation of transcription by RNA polymerase II,2.0
19074,5245,GO:0001541,PHB,ovarian follicle development,2.0
19075,5245,GO:0001552,PHB,ovarian follicle atresia,2.0
19076,5245,GO:0001649,PHB,osteoblast differentiation,2.0
19077,5245,GO:0001850,PHB,complement component C3a binding,2.0
19078,5245,GO:0001851,PHB,complement component C3b binding,2.0
19079,5245,GO:0002377,PHB,immunoglobulin production,2.0
19080,5245,GO:0003714,PHB,transcription corepressor activity,2.0
19081,5245,GO:0005515,PHB,protein binding,2.0
19082,5245,GO:0005634,PHB,nucleus,2.0
19084,5245,GO:0005654,PHB,nucleoplasm,2.0
19085,5245,GO:0005737,PHB,cytoplasm,2.0
19086,5245,GO:0005739,PHB,mitochondrion,2.0
19088,5245,GO:0005743,PHB,mitochondrial inner membrane,2.0
19090,5245,GO:0005769,PHB,early endosome,2.0
19091,5245,GO:0005886,PHB,plasma membrane,2.0
19092,5245,GO:0005887,PHB,integral component of plasma membrane,2.0
19093,5245,GO:0006355,PHB,"regulation of transcription, DNA-templated",2.0
19094,5245,GO:0006851,PHB,mitochondrial calcium ion transmembrane transport,2.0
19095,5245,GO:0007005,PHB,mitochondrion organization,2.0
19096,5245,GO:0007165,PHB,signal transduction,2.0
19097,5245,GO:0007202,PHB,activation of phospholipase C activity,2.0
19098,5245,GO:0008022,PHB,protein C-terminus binding,2.0
19099,5245,GO:0008285,PHB,negative regulation of cell population proliferation,2.0
19100,5245,GO:0009986,PHB,cell surface,2.0
19101,5245,GO:0010628,PHB,positive regulation of gene expression,2.0
19102,5245,GO:0010942,PHB,positive regulation of cell death,2.0
19103,5245,GO:0010944,PHB,negative regulation of transcription by competitive promoter binding,2.0
19104,5245,GO:0014069,PHB,postsynaptic density,2.0
19105,5245,GO:0016020,PHB,membrane,2.0
19106,5245,GO:0016575,PHB,histone deacetylation,2.0
19107,5245,GO:0019899,PHB,enzyme binding,2.0
19108,5245,GO:0023035,PHB,CD40 signaling pathway,2.0
19109,5245,GO:0030061,PHB,mitochondrial crista,2.0
19110,5245,GO:0030308,PHB,negative regulation of cell growth,2.0
19111,5245,GO:0031100,PHB,animal organ regeneration,2.0
19112,5245,GO:0031315,PHB,extrinsic component of mitochondrial outer membrane,2.0
19113,5245,GO:0031871,PHB,proteinase activated receptor binding,2.0
19114,5245,GO:0032620,PHB,interleukin-17 production,2.0
19115,5245,GO:0035632,PHB,mitochondrial prohibitin complex,2.0
19116,5245,GO:0035902,PHB,response to immobilization stress,2.0
19117,5245,GO:0039529,PHB,RIG-I signaling pathway,2.0
19118,5245,GO:0042113,PHB,B cell activation,2.0
19119,5245,GO:0042177,PHB,negative regulation of protein catabolic process,2.0
19120,5245,GO:0042493,PHB,response to drug,2.0
19121,5245,GO:0042826,PHB,histone deacetylase binding,2.0
19122,5245,GO:0042981,PHB,regulation of apoptotic process,2.0
19123,5245,GO:0043066,PHB,negative regulation of apoptotic process,2.0
19124,5245,GO:0043434,PHB,response to peptide hormone,2.0
19125,5245,GO:0044830,PHB,modulation by host of viral RNA genome replication,2.0
19126,5245,GO:0045471,PHB,response to ethanol,2.0
19127,5245,GO:0045745,PHB,positive regulation of G protein-coupled receptor signaling pathway,2.0
19128,5245,GO:0045892,PHB,"negative regulation of transcription, DNA-templated",2.0
19130,5245,GO:0045893,PHB,"positive regulation of transcription, DNA-templated",2.0
19131,5245,GO:0045917,PHB,positive regulation of complement activation,2.0
19132,5245,GO:0046718,PHB,viral entry into host cell,2.0
19133,5245,GO:0046982,PHB,protein heterodimerization activity,2.0
19134,5245,GO:0048661,PHB,positive regulation of smooth muscle cell proliferation,2.0
19135,5245,GO:0050821,PHB,protein stabilization,2.0
19136,5245,GO:0050847,PHB,progesterone receptor signaling pathway,2.0
19137,5245,GO:0051897,PHB,positive regulation of protein kinase B signaling,2.0
19138,5245,GO:0060766,PHB,negative regulation of androgen receptor signaling pathway,2.0
19140,5245,GO:0070062,PHB,extracellular exosome,2.0
19141,5245,GO:0070373,PHB,negative regulation of ERK1 and ERK2 cascade,2.0
19142,5245,GO:0070374,PHB,positive regulation of ERK1 and ERK2 cascade,2.0
19143,5245,GO:0071354,PHB,cellular response to interleukin-6,2.0
19144,5245,GO:0071897,PHB,DNA biosynthetic process,2.0
19145,5245,GO:0072538,PHB,T-helper 17 type immune response,2.0
19146,5245,GO:0098978,PHB,glutamatergic synapse,2.0
19147,5245,GO:0140374,PHB,antiviral innate immune response,2.0
19148,5245,GO:1901224,PHB,positive regulation of NIK/NF-kappaB signaling,2.0
19149,5245,GO:1990051,PHB,activation of protein kinase C activity,2.0
19150,5245,GO:2000323,PHB,negative regulation of glucocorticoid receptor signaling pathway,2.0
19247,5444,GO:0004063,PON1,aryldialkylphosphatase activity,2.0
19249,5444,GO:0004064,PON1,arylesterase activity,2.0
19252,5444,GO:0005509,PON1,calcium ion binding,2.0
19253,5444,GO:0005543,PON1,phospholipid binding,2.0
19254,5444,GO:0005576,PON1,extracellular region,2.0
19256,5444,GO:0005615,PON1,extracellular space,2.0
19258,5444,GO:0008203,PON1,cholesterol metabolic process,2.0
19259,5444,GO:0009636,PON1,response to toxic substance,2.0
19260,5444,GO:0010875,PON1,positive regulation of cholesterol efflux,2.0
19261,5444,GO:0016311,PON1,dephosphorylation,2.0
19262,5444,GO:0019372,PON1,lipoxygenase pathway,2.0
19263,5444,GO:0019439,PON1,aromatic compound catabolic process,2.0
19264,5444,GO:0031667,PON1,response to nutrient levels,2.0
19265,5444,GO:0032411,PON1,positive regulation of transporter activity,2.0
19266,5444,GO:0034364,PON1,high-density lipoprotein particle,2.0
19268,5444,GO:0034366,PON1,spherical high-density lipoprotein particle,2.0
19269,5444,GO:0034445,PON1,negative regulation of plasma lipoprotein oxidation,2.0
19270,5444,GO:0042803,PON1,protein homodimerization activity,2.0
19271,5444,GO:0043231,PON1,intracellular membrane-bounded organelle,2.0
19272,5444,GO:0046395,PON1,carboxylic acid catabolic process,2.0
19273,5444,GO:0046434,PON1,organophosphate catabolic process,2.0
19274,5444,GO:0046470,PON1,phosphatidylcholine metabolic process,2.0
19275,5444,GO:0051099,PON1,positive regulation of binding,2.0
19276,5444,GO:0070062,PON1,extracellular exosome,2.0
19277,5444,GO:0070542,PON1,response to fatty acid,2.0
19278,5444,GO:0072562,PON1,blood microparticle,2.0
19279,5444,GO:0102007,PON1,acyl-L-homoserine-lactone lactonohydrolase activity,2.0
19280,5444,GO:1902617,PON1,response to fluoride,2.0
19803,149628,GO:0002218,PYHIN1,activation of innate immune response,2.0
19804,149628,GO:0003690,PYHIN1,double-stranded DNA binding,2.0
19805,149628,GO:0005730,PYHIN1,nucleolus,2.0
19806,149628,GO:0007049,PYHIN1,cell cycle,2.0
19807,149628,GO:0016607,PYHIN1,nuclear speck,2.0
19808,149628,GO:0031625,PYHIN1,ubiquitin protein ligase binding,2.0
19809,149628,GO:0031648,PYHIN1,protein destabilization,2.0
19810,149628,GO:0032731,PYHIN1,positive regulation of interleukin-1 beta production,2.0
19811,149628,GO:0032991,PYHIN1,protein-containing complex,2.0
19812,149628,GO:0035457,PYHIN1,cellular response to interferon-alpha,2.0
19813,149628,GO:0035458,PYHIN1,cellular response to interferon-beta,2.0
19814,149628,GO:0043388,PYHIN1,positive regulation of DNA binding,2.0
19815,149628,GO:0045893,PYHIN1,"positive regulation of transcription, DNA-templated",2.0
19816,149628,GO:0050821,PYHIN1,protein stabilization,2.0
19817,149628,GO:1900182,PYHIN1,positive regulation of protein localization to nucleus,2.0
19818,149628,GO:1902164,PYHIN1,"positive regulation of DNA damage response, signal transduction by p53 class mediator resulting in transcription of p21 class mediator",2.0
19819,149628,GO:2000060,PYHIN1,positive regulation of ubiquitin-dependent protein catabolic process,2.0
19821,54870,GO:0003674,QRICH1,molecular_function,2.0
19822,54870,GO:0005515,QRICH1,protein binding,2.0
19823,54870,GO:0005654,QRICH1,nucleoplasm,2.0
19824,54870,GO:0008150,QRICH1,biological_process,2.0
19851,5862,GO:0000139,RAB2A,Golgi membrane,2.0
19853,5862,GO:0003924,RAB2A,GTPase activity,2.0
19854,5862,GO:0005515,RAB2A,protein binding,2.0
19855,5862,GO:0005525,RAB2A,GTP binding,2.0
19856,5862,GO:0005634,RAB2A,nucleus,2.0
19857,5862,GO:0005765,RAB2A,lysosomal membrane,2.0
19858,5862,GO:0005789,RAB2A,endoplasmic reticulum membrane,2.0
19859,5862,GO:0005794,RAB2A,Golgi apparatus,2.0
19860,5862,GO:0005829,RAB2A,cytosol,2.0
19861,5862,GO:0006888,RAB2A,endoplasmic reticulum to Golgi vesicle-mediated transport,2.0
19862,5862,GO:0007030,RAB2A,Golgi organization,2.0
19863,5862,GO:0015031,RAB2A,protein transport,2.0
19864,5862,GO:0019003,RAB2A,GDP binding,2.0
19865,5862,GO:0033116,RAB2A,endoplasmic reticulum-Golgi intermediate compartment membrane,2.0
19866,5862,GO:0042470,RAB2A,melanosome,2.0
19867,5862,GO:0043687,RAB2A,post-translational protein modification,2.0
19868,5862,GO:0070062,RAB2A,extracellular exosome,2.0
19886,339122,GO:0000045,RAB43,autophagosome assembly,2.0
19887,339122,GO:0003924,RAB43,GTPase activity,2.0
19889,339122,GO:0005515,RAB43,protein binding,2.0
19890,339122,GO:0005525,RAB43,GTP binding,2.0
19891,339122,GO:0005794,RAB43,Golgi apparatus,2.0
19892,339122,GO:0006886,RAB43,intracellular protein transport,2.0
19893,339122,GO:0007030,RAB43,Golgi organization,2.0
19894,339122,GO:0012505,RAB43,endomembrane system,2.0
19895,339122,GO:0019068,RAB43,virion assembly,2.0
19896,339122,GO:0030670,RAB43,phagocytic vesicle membrane,2.0
19897,339122,GO:0032588,RAB43,trans-Golgi network membrane,2.0
19898,339122,GO:0035526,RAB43,"retrograde transport, plasma membrane to Golgi",2.0
19899,339122,GO:0045335,RAB43,phagocytic vesicle,2.0
19900,339122,GO:0070062,RAB43,extracellular exosome,2.0
19901,339122,GO:0071346,RAB43,cellular response to interferon-gamma,2.0
19902,339122,GO:0090382,RAB43,phagosome maturation,2.0
19903,339122,GO:1901998,RAB43,toxin transport,2.0
20085,57148,GO:0005096,RALGAPB,GTPase activator activity,2.0
20087,57148,GO:0005515,RALGAPB,protein binding,2.0
20088,57148,GO:0046982,RALGAPB,protein heterodimerization activity,2.0
20090,57148,GO:0051056,RALGAPB,regulation of small GTPase mediated signal transduction,2.0
20091,57148,GO:0090630,RALGAPB,activation of GTPase activity,2.0
20093,64901,GO:0005049,RANBP17,nuclear export signal receptor activity,2.0
20094,64901,GO:0005525,RANBP17,GTP binding,2.0
20095,64901,GO:0005643,RANBP17,nuclear pore,2.0
20097,64901,GO:0005737,RANBP17,cytoplasm,2.0
20098,64901,GO:0006606,RANBP17,protein import into nucleus,2.0
20099,64901,GO:0006611,RANBP17,protein export from nucleus,2.0
20100,64901,GO:0031267,RANBP17,small GTPase binding,2.0
20101,64901,GO:0051028,RANBP17,mRNA transport,2.0
20133,54715,GO:0000381,RBFOX1,"regulation of alternative mRNA splicing, via spliceosome",2.0
20134,54715,GO:0003723,RBFOX1,RNA binding,2.0
20135,54715,GO:0003729,RBFOX1,mRNA binding,2.0
20136,54715,GO:0005515,RBFOX1,protein binding,2.0
20137,54715,GO:0005634,RBFOX1,nucleus,2.0
20138,54715,GO:0005737,RBFOX1,cytoplasm,2.0
20140,54715,GO:0005802,RBFOX1,trans-Golgi network,2.0
20141,54715,GO:0006397,RBFOX1,mRNA processing,2.0
20142,54715,GO:0007399,RBFOX1,nervous system development,2.0
20143,54715,GO:0008022,RBFOX1,protein C-terminus binding,2.0
20144,54715,GO:0008380,RBFOX1,RNA splicing,2.0
20145,54715,GO:0010494,RBFOX1,cytoplasmic stress granule,2.0
20146,54715,GO:0050658,RBFOX1,RNA transport,2.0
20147,54715,GO:0097165,RBFOX1,nuclear stress granule,2.0
20148,54439,GO:0003723,RBM27,RNA binding,2.0
20149,54439,GO:0003729,RBM27,mRNA binding,2.0
20150,54439,GO:0005634,RBM27,nucleus,2.0
20151,54439,GO:0005737,RBM27,cytoplasm,2.0
20152,54439,GO:0006397,RBM27,mRNA processing,2.0
20153,54439,GO:0016607,RBM27,nuclear speck,2.0
20154,54439,GO:0046833,RBM27,positive regulation of RNA export from nucleus,2.0
20155,54439,GO:0046872,RBM27,metal ion binding,2.0
20435,6092,GO:0001656,ROBO2,metanephros development,2.0
20436,6092,GO:0001657,ROBO2,ureteric bud development,2.0
20437,6092,GO:0003148,ROBO2,outflow tract septum morphogenesis,2.0
20438,6092,GO:0003180,ROBO2,aortic valve morphogenesis,2.0
20439,6092,GO:0003184,ROBO2,pulmonary valve morphogenesis,2.0
20440,6092,GO:0003272,ROBO2,endocardial cushion formation,2.0
20441,6092,GO:0005515,ROBO2,protein binding,2.0
20442,6092,GO:0005886,ROBO2,plasma membrane,2.0
20443,6092,GO:0007156,ROBO2,homophilic cell adhesion via plasma membrane adhesion molecules,2.0
20444,6092,GO:0007411,ROBO2,axon guidance,2.0
20446,6092,GO:0007417,ROBO2,central nervous system development,2.0
20447,6092,GO:0007420,ROBO2,brain development,2.0
20448,6092,GO:0008046,ROBO2,axon guidance receptor activity,2.0
20450,6092,GO:0009986,ROBO2,cell surface,2.0
20451,6092,GO:0016021,ROBO2,integral component of membrane,2.0
20452,6092,GO:0016199,ROBO2,axon midline choice point recognition,2.0
20453,6092,GO:0021891,ROBO2,olfactory bulb interneuron development,2.0
20454,6092,GO:0030673,ROBO2,axolemma,2.0
20455,6092,GO:0031290,ROBO2,retinal ganglion cell axon guidance,2.0
20456,6092,GO:0032870,ROBO2,cellular response to hormone stimulus,2.0
20457,6092,GO:0035481,ROBO2,positive regulation of Notch signaling pathway involved in heart induction,2.0
20458,6092,GO:0035904,ROBO2,aorta development,2.0
20459,6092,GO:0042802,ROBO2,identical protein binding,2.0
20460,6092,GO:0050772,ROBO2,positive regulation of axonogenesis,2.0
20461,6092,GO:0050925,ROBO2,negative regulation of negative chemotaxis,2.0
20462,6092,GO:0051964,ROBO2,negative regulation of synapse assembly,2.0
20463,6092,GO:0060412,ROBO2,ventricular septum morphogenesis,2.0
20464,6092,GO:0061364,ROBO2,apoptotic process involved in luteolysis,2.0
20465,6092,GO:0070062,ROBO2,extracellular exosome,2.0
20640,10055,GO:0004839,SAE1,ubiquitin activating enzyme activity,2.0
20641,10055,GO:0005515,SAE1,protein binding,2.0
20642,10055,GO:0005634,SAE1,nucleus,2.0
20643,10055,GO:0005654,SAE1,nucleoplasm,2.0
20644,10055,GO:0005737,SAE1,cytoplasm,2.0
20645,10055,GO:0008022,SAE1,protein C-terminus binding,2.0
20646,10055,GO:0008047,SAE1,enzyme activator activity,2.0
20647,10055,GO:0016567,SAE1,protein ubiquitination,2.0
20648,10055,GO:0016925,SAE1,protein sumoylation,2.0
20653,10055,GO:0019948,SAE1,SUMO activating enzyme activity,2.0
20654,10055,GO:0031510,SAE1,SUMO activating enzyme complex,2.0
20656,10055,GO:0032446,SAE1,protein modification by small protein conjugation,2.0
20657,10055,GO:0033235,SAE1,positive regulation of protein sumoylation,2.0
20658,10055,GO:0043008,SAE1,ATP-dependent protein binding,2.0
20659,10055,GO:0043085,SAE1,positive regulation of catalytic activity,2.0
20660,10055,GO:0044388,SAE1,small protein activating enzyme binding,2.0
20661,10055,GO:0046982,SAE1,protein heterodimerization activity,2.0
20662,10055,GO:1903955,SAE1,positive regulation of protein targeting to mitochondrion,2.0
20785,6305,GO:0005085,SBF1,guanyl-nucleotide exchange factor activity,2.0
20787,6305,GO:0005737,SBF1,cytoplasm,2.0
20789,6305,GO:0005789,SBF1,endoplasmic reticulum membrane,2.0
20790,6305,GO:0005829,SBF1,cytosol,2.0
20791,6305,GO:0006470,SBF1,protein dephosphorylation,2.0
20792,6305,GO:0006661,SBF1,phosphatidylinositol biosynthetic process,2.0
20793,6305,GO:0007283,SBF1,spermatogenesis,2.0
20794,6305,GO:0008138,SBF1,protein tyrosine/serine/threonine phosphatase activity,2.0
20795,6305,GO:0016020,SBF1,membrane,2.0
20796,6305,GO:0016021,SBF1,integral component of membrane,2.0
20797,6305,GO:0016604,SBF1,nuclear body,2.0
20798,6305,GO:0016791,SBF1,phosphatase activity,2.0
20799,6305,GO:0019208,SBF1,phosphatase regulator activity,2.0
20800,6305,GO:0043087,SBF1,regulation of GTPase activity,2.0
20801,6305,GO:0048471,SBF1,perinuclear region of cytoplasm,2.0
20802,57466,GO:0003723,SCAF4,RNA binding,2.0
20804,57466,GO:0005634,SCAF4,nucleus,2.0
20805,57466,GO:0005654,SCAF4,nucleoplasm,2.0
20806,57466,GO:0006397,SCAF4,mRNA processing,2.0
20807,57466,GO:0008022,SCAF4,protein C-terminus binding,2.0
20808,57466,GO:1990269,SCAF4,RNA polymerase II C-terminal domain phosphoserine binding,2.0
20809,57466,GO:2000805,SCAF4,"negative regulation of termination of RNA polymerase II transcription, poly(A)-coupled",2.0
21000,6335,GO:0001518,SCN9A,voltage-gated sodium channel complex,2.0
21001,6335,GO:0005244,SCN9A,voltage-gated ion channel activity,2.0
21002,6335,GO:0005248,SCN9A,voltage-gated sodium channel activity,2.0
21004,6335,GO:0005887,SCN9A,integral component of plasma membrane,2.0
21005,6335,GO:0006814,SCN9A,sodium ion transport,2.0
21006,6335,GO:0006954,SCN9A,inflammatory response,2.0
21007,6335,GO:0009636,SCN9A,response to toxic substance,2.0
21008,6335,GO:0009791,SCN9A,post-embryonic development,2.0
21009,6335,GO:0019228,SCN9A,neuronal action potential,2.0
21010,6335,GO:0019233,SCN9A,sensory perception of pain,2.0
21011,6335,GO:0030424,SCN9A,axon,2.0
21013,6335,GO:0031402,SCN9A,sodium ion binding,2.0
21014,6335,GO:0034765,SCN9A,regulation of ion transmembrane transport,2.0
21015,6335,GO:0035725,SCN9A,sodium ion transmembrane transport,2.0
21017,6335,GO:0048266,SCN9A,behavioral response to pain,2.0
21018,6335,GO:0086010,SCN9A,membrane depolarization during action potential,2.0
21071,9037,GO:0001755,SEMA5A,neural crest cell migration,2.0
21072,9037,GO:0001938,SEMA5A,positive regulation of endothelial cell proliferation,2.0
21073,9037,GO:0002043,SEMA5A,blood vessel endothelial cell proliferation involved in sprouting angiogenesis,2.0
21074,9037,GO:0005886,SEMA5A,plasma membrane,2.0
21075,9037,GO:0007155,SEMA5A,cell adhesion,2.0
21076,9037,GO:0007162,SEMA5A,negative regulation of cell adhesion,2.0
21077,9037,GO:0007267,SEMA5A,cell-cell signaling,2.0
21078,9037,GO:0007399,SEMA5A,nervous system development,2.0
21079,9037,GO:0007411,SEMA5A,axon guidance,2.0
21080,9037,GO:0007413,SEMA5A,axonal fasciculation,2.0
21081,9037,GO:0016020,SEMA5A,membrane,2.0
21082,9037,GO:0016021,SEMA5A,integral component of membrane,2.0
21083,9037,GO:0021536,SEMA5A,diencephalon development,2.0
21084,9037,GO:0030215,SEMA5A,semaphorin receptor binding,2.0
21086,9037,GO:0030335,SEMA5A,positive regulation of cell migration,2.0
21087,9037,GO:0030836,SEMA5A,positive regulation of actin filament depolymerization,2.0
21088,9037,GO:0035373,SEMA5A,chondroitin sulfate proteoglycan binding,2.0
21089,9037,GO:0043395,SEMA5A,heparan sulfate proteoglycan binding,2.0
21090,9037,GO:0045499,SEMA5A,chemorepellent activity,2.0
21091,9037,GO:0045545,SEMA5A,syndecan binding,2.0
21092,9037,GO:0045766,SEMA5A,positive regulation of angiogenesis,2.0
21093,9037,GO:0048675,SEMA5A,axon extension,2.0
21094,9037,GO:0048842,SEMA5A,positive regulation of axon extension involved in axon guidance,2.0
21095,9037,GO:0048843,SEMA5A,negative regulation of axon extension involved in axon guidance,2.0
21097,9037,GO:0050918,SEMA5A,positive chemotaxis,2.0
21098,9037,GO:0050919,SEMA5A,negative chemotaxis,2.0
21099,9037,GO:0051897,SEMA5A,positive regulation of protein kinase B signaling,2.0
21100,9037,GO:0060326,SEMA5A,cell chemotaxis,2.0
21101,9037,GO:0070062,SEMA5A,extracellular exosome,2.0
21102,9037,GO:0071526,SEMA5A,semaphorin-plexin signaling pathway,2.0
21103,9037,GO:0090263,SEMA5A,positive regulation of canonical Wnt signaling pathway,2.0
21104,9037,GO:1990256,SEMA5A,signal clustering,2.0
21105,9037,GO:2000352,SEMA5A,negative regulation of endothelial cell apoptotic process,2.0
21106,9037,GO:2001028,SEMA5A,positive regulation of endothelial cell chemotaxis,2.0
21155,6418,GO:0003677,SET,DNA binding,2.0
21156,6418,GO:0003682,SET,chromatin binding,2.0
21157,6418,GO:0004864,SET,protein phosphatase inhibitor activity,2.0
21158,6418,GO:0005515,SET,protein binding,2.0
21159,6418,GO:0005634,SET,nucleus,2.0
21163,6418,GO:0005654,SET,nucleoplasm,2.0
21165,6418,GO:0005737,SET,cytoplasm,2.0
21166,6418,GO:0005783,SET,endoplasmic reticulum,2.0
21167,6418,GO:0005811,SET,lipid droplet,2.0
21168,6418,GO:0005829,SET,cytosol,2.0
21169,6418,GO:0006260,SET,DNA replication,2.0
21170,6418,GO:0006334,SET,nucleosome assembly,2.0
21171,6418,GO:0006337,SET,nucleosome disassembly,2.0
